"county","state","stco","ppt","whc","sand","silt","clay","om","kwfactor","kffactor","sph","slope","tfactor","corn","soybean","cotton","wheat","rm_range"
"Chesterfield","SC",45025,631.004273778933,16.0459690987367,71.1731250634502,13.6309386548588,15.1959362816909,69.3277218236751,0.185888828543566,0.195694751667046,5.10522059698442,241.655176874977,4.44704205770921,74.3771428571429,23.5885714285714,468.55,40.4333333333333,"111-120"
"Chesterfield","VA",51041,599.764740633983,24.6717664221879,46.8516295842835,24.3111504550516,28.8372199606649,92.2337674323099,0.241384328973869,0.24455405729217,5.05113536141175,61,4.58713634237919,68.1611111111111,26.7911764705882,NA,48.42,"111-120"
"Cheyenne","CO",8017,311.12637181681,30.1454523708609,25.2408537612509,51.0889407566248,23.6702054821243,105.834001807089,0.399940026943223,0.400922464149446,8.00253776682557,71.5745443656442,4.94650061869156,116.188235294118,NA,NA,28.2962962962963,"101-110"
"Cheyenne","KS",20023,357.041552963862,33.0590400127091,18.3385559863356,59.9289409980781,21.7325030155863,153.021025465528,0.451909232095066,0.451992149323355,7.9377190587582,81.0843894459292,4.99037732010274,133.977419354839,43.209375,NA,37.7592592592593,"101-110"
"Cheyenne","NE",31033,343.692556303021,25.3775768971231,35.2975589666492,45.6804785644237,19.0219624689272,168.234428878545,0.412828899481631,0.416440528101622,7.59256936850627,75.4850343731793,4.39406788363658,123.2625,34.0545454545455,NA,36.2555555555556,"91-100"
"Chickasaw","IA",19037,622.531999187275,30.0333055142637,42.8463404607356,34.5670880520439,22.5865714872205,377.229515063678,0.303951460660196,0.306337647486739,6.62299823578286,63.4141486495084,4.62492850349898,141.882857142857,42.3171428571429,NA,39.5,"101-110"
"Chickasaw","MS",28017,718.235627958182,30.2779953274924,19.5447565136188,45.2439497403492,35.211293746032,63.9121514538701,0.359065270414978,0.370664806108938,5.84205475225209,42.5124328060989,4.66497590352355,87.4088235294118,24.8939393939394,541.833333333333,35.825,"111-120"
"Chicot","AR",5017,645.226028526776,27.4054586989025,8.98215298957925,36.3562437912797,54.6616032191411,104.445998666638,0.279858601203659,0.279858601203659,6.72900289270251,67.5311774540814,4.89531753465003,125.915625,31.64,850.787878787879,39.916,"111-120"
"Childress","TX",48075,384.54977175769,26.0670128026843,39.1161666955147,35.4492873481859,25.4345459562995,141.078507100357,0.345829195203196,0.346206290877551,7.76024157510662,68.0244217304913,4.46331680859551,NA,NA,407.941176470588,20.2,"111-120"
"Chilton","AL",1021,693.576779018814,21.5185482873783,52.1076531607286,24.6845033851359,23.2078434541355,50.1726582848551,0.236859352464825,0.26955322951242,4.95938711905737,34.4051159299497,4.73745036114073,48.8333333333333,26.5833333333333,507.777777777778,29.19,"111-120"
"Chippewa","MI",26033,401.38052458885,23.7813274975772,16.6326991911172,33.2957475417379,50.071553267145,219.078818356977,0.253377186314269,0.256957236674653,7.83133207025393,111.702643602632,4.85776036796135,76.4666666666667,23.75,NA,36.1,"80-90"
"Chippewa","MN",27023,475.302588928413,33.6905238943499,21.6004083660667,52.8980288080162,25.5015628259171,346.222465478094,0.398887480754644,0.399134882529408,7.67526373582745,38.0018413076648,4.93641818308194,136.425714285714,38.68,NA,42.704,"91-100"
"Chippewa","WI",55017,530.967947959015,19.0654793294786,54.5159255419588,33.1670219745224,12.3170524835188,280.12774499157,0.297316359889285,0.299141884953579,5.77600055774692,70.3376452735877,4.0038695753783,114.748571428571,32.9685714285714,NA,39.9928571428571,"80-90"
"Chisago","MN",27025,518.272169831827,23.8799299979827,54.2498265405209,30.4591976642377,15.2909757952414,879.960053534932,0.289080556139974,0.289453408132376,6.65670059363432,25.1834909947994,4.70909539657071,108.54,29.0657142857143,NA,30.5333333333333,"80-90"
"Chittenden","VT",50007,563.269965954396,18.0189845035974,40.6407962643179,30.4275668627177,28.9316368729644,241.741837411491,0.377434111849664,0.417947207277341,6.39565362126336,51.2889118060413,3.15753927803343,NA,NA,NA,NA,"80-90"
"Choctaw","AL",1023,743.111839755617,24.458951275929,44.9117710367094,29.9277225332884,25.1605064300023,36.0039200236148,0.301206674066898,0.301415299018639,5.21950019429506,43.7370532029806,4.66717305564082,55.2785714285714,22.9,454.866666666667,NA,"111-120"
"Choctaw","MS",28019,706.04901073809,26.2560377895586,34.9721325196644,42.4633780601379,22.5644894201977,59.2559533195807,0.395770166718696,0.395770166718696,5.02526794683645,27.2542959606601,4.62725116240651,68.58,19.125,562.416666666667,31.4666666666667,"111-120"
"Choctaw","OK",40023,599.363969085115,27.5049269699529,32.6393053746672,32.8065369411784,34.5541576841543,122.876476443256,0.28279611827797,0.289515732402673,6.11685393799376,74.4319093264914,4.52909406018387,95.5939393939394,24.5444444444444,NA,30,"111-120"
"Chouteau","MT",30015,243.531217669182,24.7225421436129,31.7188134130429,35.7729514939395,32.5082350930176,104.70020374483,0.321707230222148,0.322189316246431,7.93554731526386,81.9778524833385,4.84278488602361,92.6,NA,NA,34.537037037037,NA
"Chowan","NC",37041,672.497383180779,22.6185382573,66.9134351413447,16.282455035149,16.8041098235063,197.623701319698,0.191092656392526,0.191092656392526,4.94163384156221,NA,4.58260863718442,106.569696969697,33.4366666666667,746,49.4444444444444,"111-120"
"Christian","IL",17021,552.951772721498,31.4951359973154,7.26682391742719,61.9998669019551,30.7333091806177,218.714906591172,0.394319670681694,0.394320070597466,6.51781934965816,120.992638756385,4.85590453212173,158.465714285714,47.5028571428571,NA,58.7692307692308,"111-120"
"Christian","KY",21047,669.334713179267,33.1072706066157,9.21723842967609,53.4650027350363,37.3177588352876,108.346220844431,0.350060173520397,0.358070426178933,5.58599237322669,67.3255810395116,4.4570781176391,122.954285714286,32.7029411764706,NA,53.4444444444444,"111-120"
"Christian","MO",29043,635.030644041521,18.2963839698427,16.1132346153263,43.143240712874,40.7435246717998,108.167022680104,0.14763977418543,0.307608766005283,5.45834497892404,48.6598209444523,3.57753280279384,89.795652173913,26.65,NA,40.1428571428571,"111-120"
"Churchill","NV",32001,61.9677483174186,18.6172987539194,58.2628613883199,21.5868252366284,20.1503133750517,100.343961712976,0.216434262950506,0.217261356375647,8.13592157969138,275.731053968702,4.29759599705083,NA,NA,NA,66.9307692307692,NA
"Cibola","NM",35006,152.232664450296,23.4184095892689,36.9079518932018,29.3182324477378,33.7738156590604,36.7937662614592,0.2798229237613,0.291807149266036,8.00619284149844,49.3800374915216,4.98584114717482,55.8923076923077,NA,NA,39.1375,NA
"Cidra","PR",72041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cimarron","OK",40025,307.732717845995,25.8680598491777,42.8560647668695,27.3441248865365,29.7998103465941,80.76009333739,0.272543285430715,0.272551442329206,8.00622091076549,85.8733425589863,4.99470917893676,146.91724137931,26.7142857142857,693,29.0740740740741,"111-120"
"Citrus","FL",12017,881.665238940039,12.5218991515339,93.1675362030843,2.15927711969982,4.67318667721591,94.4047199358498,0.0417568708135479,0.0417625494919114,5.36206757127481,47.9155144057989,4.87770420748734,NA,NA,NA,NA,"111-120"
"Clackamas","OR",41005,418.151161981618,26.6315778082511,16.3597984947481,52.2800389996566,31.3601625055953,322.24830047964,0.338289696762543,0.353438929184324,5.76005335761206,16.8598708983324,4.52840593739695,86.125,NA,NA,76.2346153846154,NA
"Claiborne","LA",22027,647.0783215008,26.7095235970604,46.0299765148077,24.6359685904272,29.3340548947651,111.095644773268,0.253909909526147,0.262204402986742,5.09331778954027,24.2380663897928,4.4233476827464,55.8,15,NA,25,"111-120"
"Claiborne","MS",28021,705.773005964919,34.2869973130477,11.6120950488603,69.7550005882619,18.6329043628778,93.4814758806078,0.519384581586656,0.519389661714163,5.3985582121842,29.5164010208448,4.50602169162377,101.1375,29.2888888888889,744.153846153846,34.9846153846154,"111-120"
"Claiborne","TN",47025,661.523797030401,23.4869236070092,21.6150445519335,37.5814227945379,40.8035326535286,82.4752486156944,0.198177845217816,0.278589433512376,5.15863714441739,60.8934037720944,4.3755906285322,91.98,17,NA,32.0909090909091,"111-120"
"Clallam","WA",53009,251.100071060244,16.577604969587,52.5111066050465,31.6005436427068,15.8883497522467,326.286618852979,0.223349369715889,0.306888128804652,6.07152945115998,NA,4.25751981521431,NA,NA,NA,66,NA
"Clare","MI",26035,467.560480184692,20.9728039892103,48.9701895058723,27.5728635536421,23.4569469404856,338.365472911734,0.255685566901384,0.256980197883463,6.96583832405947,34.6781695212718,4.84083848313108,96.1,31.135,NA,46.1727272727273,"80-90"
"Clarendon","SC",45027,685.092568013355,23.3189984835814,63.0943170954865,14.1322784057262,22.7734044987873,87.3780317520306,0.189051516136942,0.189051516136942,4.70679160725675,154.688839281379,4.92416506941309,90.8714285714286,25.0657142857143,675.909090909091,43.7296296296296,"111-120"
"Clarion","PA",42031,634.785000468317,16.6828019579515,26.1072762989383,49.5614884837237,24.331235217338,86.2964140817873,0.237759356630181,0.41262634743148,4.99671559169968,82.8184777637048,3.72638008097125,111.047058823529,36.6433333333333,NA,38.5333333333333,"91-100"
"Clark","AR",5019,688.468030254232,26.8684898317912,25.4772083727404,43.0623634168624,31.4604282103972,106.816686604617,0.333026992618785,0.347875837166052,5.67840120766102,53.8632676020418,4.56030870710458,77.8230769230769,24.8315789473684,359.6,36.5066666666667,"111-120"
"Clark","ID",16033,168.662912445325,16.0303967479741,50.6893075117923,31.9105907597424,17.4001017284653,304.426568832984,0.194902298944454,0.267017610468852,6.77199118760541,210.4,3.81870020964361,NA,NA,NA,74.5884615384615,NA
"Clark","IL",17023,609.692187571588,29.9879499851988,16.3971801150278,57.6443262278611,25.9584936571111,107.709263971022,0.427125376413486,0.427496863035542,5.80457476224244,71.7597408077829,4.18830331089278,135.038235294118,41.2657142857143,NA,53.1851851851852,"111-120"
"Clark","IN",18019,656.348530296356,25.770779082678,14.8115562537023,55.4965639183827,29.691879827915,96.6128608503149,0.405768227838201,0.411359620749385,5.22407611114583,58.5435798678674,4.07907134808865,119.154285714286,36.6828571428571,NA,44.775,"111-120"
"Clark","KS",20025,397.261512379085,31.4061115864774,20.1219346656508,54.3935496689401,25.4845156654092,128.902517581306,0.414818874805836,0.414896279944916,7.73269251519052,77.9271279186074,4.80834639899321,143.630769230769,36.2714285714286,NA,31.6666666666667,"111-120"
"Clark","KY",21049,660.624336818306,20.7351225967241,12.3644545191785,46.9281362514325,40.7074092293889,89.8534976249171,0.292951807088584,0.306180746768014,6.36374417028349,41.8984988619555,3.5355971823213,108.354285714286,36.3212121212121,NA,40.7894736842105,"111-120"
"Clark","MO",29045,616.7822191884,26.8814728037631,19.1159816528189,48.3408829875452,32.5431353596359,152.764313166534,0.352425293784218,0.352807210133624,5.80993014149173,45.8365060909325,4.39228515975684,109.134375,33.7969696969697,NA,45.9962962962963,"111-120"
"Clark","NV",32003,54.0925142494858,19.310862194108,52.3287029037008,26.5053041662186,21.1659929300806,63.0897191431791,0.286023919004882,0.295874464309112,8.38819970786641,298.267057529733,4.40640348754229,NA,NA,NA,70,NA
"Clark","OH",39023,587.950503874977,23.0069953484794,36.5874536016735,38.673495447082,24.7390509512445,252.448030655744,0.315583757589607,0.327265551617236,7.23958782420269,55.196316505385,3.48049966677251,141.314285714286,43.5142857142857,NA,60.3925925925926,"101-110"
"Clark","SD",46025,410.628203915451,28.1701677293253,30.0693277837962,43.0653708648444,26.8653013513594,246.636327427981,0.330949499826313,0.334234914723991,7.63322425224323,75.0291137267684,4.78006026114445,95.9029411764706,29.3852941176471,NA,34.6259259259259,"91-100"
"Clark","WA",53011,453.228841390458,26.8001719606295,27.8415991731137,45.4980420220106,26.6603588048757,343.628154666322,0.334347566343579,0.351190801673226,5.71277993591358,NA,4.68657846125719,0,NA,NA,63.95,NA
"Clark","WI",55019,533.343727546034,20.9656369779364,40.9768110098382,41.7450743086338,17.2781146815281,207.654456871399,0.400563250261333,0.402591722625267,5.39435498460932,67.4197041560235,4.02209709657932,111.685294117647,34.3323529411765,NA,41.304,"80-90"
"Clarke","AL",1025,745.084654975222,27.0145618449735,55.2108666357809,22.4398100526947,22.3493233115244,76.3265153026921,0.24807485238139,0.252283721642852,5.03469724574647,33.4505040938209,4.91794732197275,58.3,25.9285714285714,342.714285714286,32,"111-120"
"Clarke","GA",13059,606.757759560442,23.6222165634323,40.4553791146164,25.1402554183631,34.4043654670205,54.8311846893479,0.224520367708367,0.225263997249462,5.24400735597706,33.2139366222506,4.64896609791796,53.925,20.2846153846154,NA,37.1055555555556,"111-120"
"Clarke","IA",19039,627.920630146764,28.3210938254029,19.1159510593778,43.8536518583073,37.0303970823149,187.828118497986,0.336778177700888,0.336778177700888,6.23811935628187,59.5383816646672,4.31243758410001,107.737142857143,35.3942857142857,NA,32.9235294117647,"111-120"
"Clarke","MS",28023,744.512756303527,24.0574190971321,45.0817937633283,26.4498266700118,28.4683795666599,68.0280724391191,0.279132913801368,0.281173534765412,5.333458161068,30.7333280676214,4.66694536032239,55.4375,22.1111111111111,NA,31.8,"111-120"
"Clarke","VA",51043,530.850382412136,20.8423407395708,18.3617648195421,38.5181909720258,43.1200442084321,84.3378726835776,0.27924425065221,0.281929623310184,5.89759513565502,53.7871144257149,4.01118901183117,95.1882352941176,34.2151515151515,NA,50.68,"101-110"
"Clatsop","OR",41007,705.274512657246,28.7149057619773,21.1360327089391,53.7273070160979,25.136660274963,647.497931527138,0.352488767728683,0.360853217407254,5.14909631483709,NA,4.62699843838304,NA,NA,NA,NA,NA
"Clay","AL",1027,700.46530556382,24.2619127466218,47.6671192643419,27.0467281662371,25.286152569421,49.6863204086804,0.254622750444599,0.260984225866607,5.12356892995652,36.5770349581229,4.755366075928,36.4833333333333,NA,NA,NA,"111-120"
"Clay","AR",5021,615.620352253741,32.0946943927125,20.8146178171985,53.3996701054561,25.7857120773455,107.102356990265,0.433857255752719,0.434772524943755,6.04047637204411,67.739565983493,4.29392115409341,141.828571428571,32.4228571428571,772.085714285714,43.3296296296296,"111-120"
"Clay","FL",12019,761.456007106845,13.1018101583951,92.7016531717697,3.17123441852913,4.1271124097012,190.85442793037,0.0563417103078185,0.0563417103078185,4.95591517110203,46.030430183127,4.94853680000373,NA,NA,NA,NA,"111-120"
"Clay","GA",13061,674.905900321651,25.5975159047664,57.9236742483696,12.7563940118445,29.3199317397859,68.8091291040701,0.15588406014078,0.156567145460879,5.19137491026029,40.2248146520001,4.91185166107363,112.289285714286,24.2375,737.032258064516,42.172,"111-120"
"Clay","IA",19041,540.786268229836,32.9233592456008,32.863353231176,41.2384685789903,25.8981781898338,317.799209839952,0.314157022373743,0.323598626957236,7.38241403035025,41.3215485017832,4.72130040533226,146.365714285714,43.94,NA,36.375,"101-110"
"Clay","IL",17025,627.273759493449,27.5718400440495,12.9820510411487,59.0740347031382,27.9439142557132,85.7785457244714,0.438210339071128,0.438578595106944,5.70213555626943,66.3161969292722,3.33414939776948,110.505882352941,32.9628571428571,NA,48.037037037037,"111-120"
"Clay","IN",18021,648.674524654717,26.6456499663299,17.3925353159623,58.545483136147,24.0619815478908,122.93920628872,0.420085773293417,0.433969233621929,5.90916550787866,58.6693254376816,4.7520185789693,135.12,41.1085714285714,NA,50.3444444444444,"111-120"
"Clay","KS",20027,548.811657415976,35.1655239268082,13.6408232440523,58.4317886335621,27.9273881223855,172.259178424767,0.437550199138805,0.437550199138805,7.18864966994494,77.4810770449109,4.92058236256272,133.379310344828,34.36,NA,39.2740740740741,"111-120"
"Clay","KY",21051,705.581365452661,20.1930798364311,39.0683307242443,41.3222825069013,19.6093867688544,155.707538551524,0.293930727786992,0.376092049318057,5.11599099692671,42.7438107942299,4.14751052127927,94.8692307692308,NA,NA,NA,"111-120"
"Clay","MN",27027,404.813819995734,26.7094333375783,34.8612819084315,37.8896827635219,27.2490353280466,280.004198285335,0.313139839739745,0.314529450214215,7.79172040533205,28.4249556299464,4.65347604938252,106.974285714286,31.0828571428571,NA,42.628,"80-90"
"Clay","MO",29047,641.754397566684,29.8703755109244,9.87392963001097,58.4141088012686,31.7119615687205,215.207147733301,0.385465392047809,0.385483710640874,6.23196277759898,54.1954565068444,4.81333340939613,114.762857142857,34.8852941176471,NA,40.4666666666667,"111-120"
"Clay","MS",28025,694.845870949615,28.4406055263308,22.244583235713,42.1329354559333,35.6224813083536,91.8053991693739,0.343901459758072,0.345844663320951,6.11622499679056,46.4304311970032,4.57656515700944,82.4758620689655,25.3275862068966,591.111111111111,33.5833333333333,"111-120"
"Clay","NC",37043,708.029285641222,24.2068302182496,53.3178816789116,26.2379794395173,20.4441388815711,191.776939921044,0.226265620770751,0.254101503807153,5.21558256099409,30,4.39230360398806,85.1176470588235,33.6,NA,NA,"111-120"
"Clay","NE",31035,509.357611801183,37.6292706182885,9.31366222227223,60.671753303693,30.0145844740347,182.423438734088,0.42728232023502,0.427291756262478,7.21508710959298,68.8293521888968,4.66499788901222,156.134285714286,48.1428571428571,NA,38.7592592592593,"111-120"
"Clay","SD",46027,472.280981582362,26.5325478703186,21.0841335247302,47.7710997658442,31.1447667094256,209.722677631689,0.347361883232957,0.348174574462566,7.54301712877608,57.5385163000786,4.88041931423203,119.254285714286,36.1142857142857,NA,35.1777777777778,"101-110"
"Clay","TN",47027,699.920319975074,24.2556985384436,21.2364207916826,45.1781574397273,33.58542176859,93.5232695249736,0.285770827581756,0.360184581875929,5.44549350026813,51.9086752526384,4.3272077840251,84.5190476190476,31.97,NA,33.8888888888889,"111-120"
"Clay","TX",48077,452.45978134403,26.6646648992344,39.0397044083332,31.1709519074548,29.789343684212,177.410168967067,0.306193899563287,0.307874720205789,7.34845239312451,65.2787923828576,4.6885999166322,NA,NA,307.142857142857,29.9555555555556,"111-120"
"Clay","WV",54015,693.192107532279,15.5838515016687,24.9216005605618,44.9366878828084,30.1417115566298,296.261940853251,0.238880523863566,0.355520472142629,5.35181196222566,18.4113043318791,3.55571624231014,82.3,NA,NA,NA,"101-110"
"Clayton","GA",13063,624.318428443593,20.8689226898679,39.2079550279146,26.1596181313129,34.6324268407725,54.9774513899844,0.213161446025528,0.214158291944204,5.21487282785552,34.0360070769849,4.88732558667038,44.35,19.2,NA,30.28,"111-120"
"Clayton","IA",19043,592.426514228483,28.622391912862,12.1753086302935,61.925881080854,25.8988102888525,131.867524378108,0.448437524070114,0.451939325007379,6.14960401223455,54.9662638309301,4.48190821182921,147.834285714286,46.7571428571429,NA,41.575,"101-110"
"Clear Creek","CO",8019,371.603244612648,13.6776307800792,69.8502088337387,17.9226653271762,12.2271258390851,250.155070240568,0.136594459918586,0.191928756093625,6.48301103622019,NA,3.68040865197307,NA,NA,NA,NA,"91-100"
"Clearfield","PA",42033,600.991273786775,14.8639593340599,25.3877208551771,49.7534436173744,24.8588355274484,144.384026676599,0.187961371841735,0.41019177109022,4.76875075496881,82.6320163572367,3.74749492948327,101.533333333333,32.5533333333333,NA,40.7142857142857,"101-110"
"Clearwater","ID",16035,354.308948132776,23.5174484910443,13.0094521266504,61.2136061237144,25.7769417496351,311.443370243908,0.422394131320295,0.434392528876722,6.0946885899735,41.2858933899108,4.09066152693586,NA,NA,NA,56.837037037037,NA
"Clearwater","MN",27029,421.069499968424,25.7483868492348,50.3778649141887,30.0154433639277,19.6066917218836,682.455746018902,0.278702256959343,0.282179065421721,7.33525657614024,43.5047101238294,4.50655295529163,83.1333333333333,25.9913043478261,NA,33.5692307692308,"80-90"
"Cleburne","AL",1029,684.343678055859,21.399616892659,43.5372875072759,31.664972272089,24.797740220635,50.8260824304753,0.275762389693534,0.306878750945404,5.17269937550197,29.1471153534643,4.53026073128694,71.5833333333333,23.3384615384615,NA,29.1,"111-120"
"Cleburne","AR",5023,642.570677124644,10.9448181983513,43.2317690970084,32.6771922349062,24.0910386680854,55.6824347651262,0.198158855676026,0.331007165033131,5.08480900161199,41.5285818344054,2.73981306051522,54.3333333333333,22.2727272727273,NA,31.2307692307692,"111-120"
"Clermont","OH",39025,628.839164792642,30.9904296497076,20.5864841357048,49.3336714178859,30.0798444464093,99.018501652604,0.407722663194125,0.409870290458215,5.93232022303508,75.1448004646839,4.35734937695685,123.1,36.44,NA,47.7375,"111-120"
"Cleveland","AR",5025,655.768390418432,22.5190835090692,34.3399967145212,41.3470219982067,24.3129812872721,82.7450268918971,0.362767232763939,0.370886986645832,5.21032143074562,56.4530817871593,4.639165561078,45,18.5,252,34,"111-120"
"Cleveland","NC",37045,618.158508295838,23.8305033380873,47.3191576035694,22.7558034992602,29.9250388971704,59.0261230524583,0.230813353158697,0.236343083191493,5.31325066123686,41.020268684072,4.59746399964802,70.3363636363636,24.84,577.40625,40.962962962963,"111-120"
"Cleveland","OK",40027,565.106353698052,29.139416209793,36.1290780023393,38.9271771043279,24.9437448933328,154.831386384488,0.34029678922369,0.340766614664531,7.0624160046513,83.1040926258608,4.70270790275255,85.6074074074074,20.9578947368421,262.5,29.6555555555556,"111-120"
"Clifton Forge City","VA",51560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clinch","GA",13065,691.833331215319,25.2651269874298,77.3429373213718,8.20201292969339,14.4550497489348,136.831229414278,0.159418081483947,0.159418081483947,4.75545174148075,110.686859158887,4.99492385714345,60.6708333333333,23.9857142857143,576,31.1,"111-120"
"Clinton","IA",19045,570.926958655817,30.056074728523,21.3847134324273,53.9525008281115,24.6627857394612,231.525204300382,0.390130009526793,0.392067859483355,6.21432651054556,58.6916195310552,4.50266579718985,146.377142857143,47.6371428571429,NA,43.20625,"101-110"
"Clinton","IL",17027,598.518366998851,27.1282564569031,13.1999860515353,58.721421857567,28.0785920908977,103.576230547659,0.448142250192356,0.449623866945904,6.32593456271308,49.46548382586,3.7196722469054,118.851428571429,35.4628571428571,NA,50.7777777777778,"111-120"
"Clinton","IN",18023,588.235310677655,23.821393198799,27.6771658818333,48.5966135522418,23.7262205659249,235.482919309873,0.377607068088804,0.378229083182577,6.89609806603124,44.3360311315788,4.21194190526844,150.405714285714,48.5285714285714,NA,63.1111111111111,"101-110"
"Clinton","KY",21053,708.677727871717,26.3393430254385,29.4981753303208,30.6166947746314,39.8851298950478,87.0383513239879,0.238411033571467,0.244385279890001,5.24499366107402,51.438768340127,4.71674748415462,107.644117647059,36.8818181818182,NA,45,"111-120"
"Clinton","MI",26037,478.594289481335,25.6208844099031,46.0300770168232,32.490038141525,21.4798848416518,485.261758285252,0.30559142292872,0.305823502680941,7.19717574323501,55.4011000132269,4.65189613364307,121.231428571429,37.2085714285714,NA,55.9481481481481,"91-100"
"Clinton","MO",29049,647.955405279649,28.8154662575439,10.6011388050844,53.3976749440248,36.0011862508909,197.345026177229,0.356566354075834,0.35721754496395,6.12200796604481,56.496847114278,4.66554252529169,111.794285714286,36.3685714285714,NA,42.3740740740741,"111-120"
"Clinton","NY",36019,520.883270949849,20.7466148054661,55.6771106449878,28.1181384146889,16.2047509403233,226.261389554256,0.252919949833691,0.337698739193051,6.5767841155524,38,4.35794207658181,118.596666666667,47.7142857142857,NA,NA,"80-90"
"Clinton","OH",39027,602.479291219689,29.3570481821858,25.3158132617253,48.22143725611,26.4627494821647,170.584943091982,0.4140665224331,0.41601833032047,6.85279914404543,60.7020132886932,4.19377647220386,142.668571428571,43.6457142857143,NA,55.0222222222222,"111-120"
"Clinton","PA",42035,610.797017716118,18.1306278778461,27.5073112936244,44.0921511343356,28.4005375720401,97.352463814613,0.23719026683523,0.342747564440785,5.33641575940907,50.3839883459961,3.93946879020005,103.605882352941,38.862962962963,NA,48.837037037037,"101-110"
"Cloud","KS",20029,521.259092416445,34.4712092940584,14.4120077647445,57.9268103154993,27.6611819197562,148.20554432684,0.43378175282303,0.4359848873378,7.24822761476544,67.8411213378161,4.93621735223569,131.466666666667,33.0121212121212,NA,39.3555555555556,"111-120"
"Coahoma","MS",28027,669.413291621799,25.0402262573616,16.4790578387555,40.0048526170125,43.516089544232,80.85992009388,0.334646426436603,0.334646426436603,6.25167656940058,47.2161874345149,4.99521291136907,138.945833333333,32.4857142857143,878.085714285714,43.1148148148148,"111-120"
"Coal","OK",40029,618.349872268515,21.9046840403853,26.6947542654063,35.4838059987347,37.821439735859,112.063724672158,0.283950527737986,0.288498636060115,6.23846948628284,74.3685858277692,3.9003742638869,NA,17.75,250.5,28.4545454545455,"111-120"
"Coamo","PR",72043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobb","GA",13067,648.332152782727,20.7818945748739,43.9749974603585,25.9536686582029,30.0713338814386,64.0121422393441,0.228988493881727,0.233073951894973,5.37968386665951,33.7357123447294,4.43310176969331,NA,NA,NA,NA,"111-120"
"Cochise","AZ",4003,174.447402361385,21.9525115633653,41.3874981207249,31.7879327164917,26.8245691627834,105.1513053429,0.29436473506511,0.304698112506485,8.04389053746229,220.977381492958,4.49076166273099,172.675,NA,787.291666666667,84.7266666666667,NA
"Cochran","TX",48079,281.427120184449,25.8946810469744,57.1058847928081,17.8277364467481,25.0663787604438,72.8653477114845,0.212502659653204,0.216561149332704,7.945072303751,58.2385202933386,4.85138089041585,124.571428571429,29.7142857142857,459.057142857143,21.237037037037,"111-120"
"Cocke","TN",47029,622.530724994105,23.5461352393926,35.8519936428319,33.9962046971172,30.1518016600509,115.279697217513,0.259147804541873,0.29601937981082,5.71929520031034,28.3796757771352,4.1542482055237,106.327586206897,34.0962962962963,NA,36.6,"111-120"
"Coconino","AZ",4005,151.929980883986,16.6440085184943,58.5966634555135,22.726287116418,18.6770494280686,79.5279860329655,0.225162961450298,0.241482642432137,8.27119095370583,108.940323812481,3.83264849550385,71.15,NA,NA,60,NA
"Cocos Island","MP",66010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Codington","SD",46029,408.066586633957,30.9748132058934,27.6330537287278,45.9416348027971,26.4253114684751,226.233961157529,0.335625138542487,0.343814983934894,7.76943540266626,59.7869524760983,4.69634034394456,102.487878787879,30.0882352941176,NA,36.2269230769231,"91-100"
"Coffee","AL",1031,765.126063749172,23.5958180687421,59.9313811834558,16.8131458023975,23.2554730141467,69.0504741688182,0.202356778790009,0.204673371211741,5.08407162541727,73.1656937294291,4.94071735462172,71.8774193548387,25.55,502.171428571429,33.0722222222222,"111-120"
"Coffee","GA",13069,645.332827856564,17.5399674862066,65.204346875211,14.4116818231121,20.3839713016769,127.449036803708,0.179505826630029,0.17950873419827,5.11729314875595,41.0284025341232,4.92558646120904,98.8028571428571,28.1647058823529,686.235294117647,35.0259259259259,"111-120"
"Coffee","TN",47031,710.024667325809,25.2833931960825,18.577578850721,50.3201274397092,31.1022937095698,92.1865113625459,0.327195528027682,0.379083190386424,5.14651938333375,53.2135998403988,4.41850226099917,105.148571428571,32.8771428571429,431.285714285714,41.4444444444444,"111-120"
"Coffey","KS",20031,641.126435996746,23.4656165370271,8.77387490588742,49.9684131099734,41.2577119841392,222.998888211805,0.329424898989382,0.33204919805369,6.55345970773274,74.5518483025669,4.04013544769242,86.5676470588235,23.6323529411765,NA,33.6111111111111,"111-120"
"Coke","TX",48081,333.561864105671,25.1653671570316,38.8611531198408,30.4471890126692,30.6916578674901,111.284122555563,0.27664858288921,0.277728193563636,7.79986775460261,46.2156818633344,4.85005488502806,NA,NA,509.333333333333,19.2925925925926,"111-120"
"Colbert","AL",1033,714.800791560442,32.4098992185238,16.1054201410109,42.0768022204941,41.8177776384949,82.9713720916764,0.260614264397756,0.266647389017849,5.21267312957653,50.785684893303,4.7636056790564,101.944117647059,28,603.387096774194,39.5368421052632,"111-120"
"Cole","MO",29051,643.196231125643,25.6581892769104,10.9618819547619,54.2477012159477,34.7904168292904,107.789399149802,0.347254166357001,0.403911539715403,5.89952559777524,29.6136342112791,4.10829553538007,107.722857142857,35.7742857142857,NA,41.137037037037,"111-120"
