"stco","crop","yield","whc","sand","silt","clay","om","kwfactor","kffactor","spH","slope","tfactor","ppt","County","State","corn_maturity_zone","gdd","perc_acres_corn_grain","perc_acres_corn_silage","total_corn_perc_acres"
13225,"soybean",20,23.0727959076368,56.8796444328612,11.3459804655184,31.7743751016204,61.7667274908677,0.150603043475491,0.150603043475491,5.18327190074525,39.0412525239943,4.94194518629371,570.470838178333,"peach","GA",8,5657.67676044607,0.68,0,0.68
13227,"corn",56,18.3387908851611,48.2819113134943,27.1493016626469,24.5687870238588,69.9933896166067,0.260989901827335,0.308295351331272,5.11871173922585,28.1795348288424,3.93141216608166,698.56466970576,"pickens","GA",8,4270.43210142133,16.29,0,16.29
13227,"soybean",22.3,18.3387908851611,48.2819113134943,27.1493016626469,24.5687870238588,69.9933896166067,0.260989901827335,0.308295351331272,5.11871173922585,28.1795348288424,3.93141216608166,698.56466970576,"pickens","GA",8,4270.43210142133,16.29,0,16.29
13229,"corn",101.8,17.9004528820976,66.3801674344856,13.2047333006013,20.4150992649131,106.580128335481,0.188861587833582,0.188861587833582,5.08279795636647,44.982564869297,4.99843777574989,665.197836426874,"pierce","GA",8,6321.38672936585,7.78,0,7.78
13229,"soybean",26,17.9004528820976,66.3801674344856,13.2047333006013,20.4150992649131,106.580128335481,0.188861587833582,0.188861587833582,5.08279795636647,44.982564869297,4.99843777574989,665.197836426874,"pierce","GA",8,6321.38672936585,7.78,0,7.78
13231,"corn",50,24.9816250821066,34.282133232571,28.8739031043626,36.8439636630664,49.3283215178356,0.230623700473715,0.231598767587088,5.20069415329856,34.344390455363,4.685134189107,580.269371307656,"pike","GA",8,5058.78418599963,1.73,0,1.73
13231,"soybean",19.6,24.9816250821066,34.282133232571,28.8739031043626,36.8439636630664,49.3283215178356,0.230623700473715,0.231598767587088,5.20069415329856,34.344390455363,4.685134189107,580.269371307656,"pike","GA",8,5058.78418599963,1.73,0,1.73
13233,"corn",82.1,24.3642940903423,26.477629676313,37.9344055245577,35.5879647991292,91.6120025084892,0.2370677112918,0.292874652872934,5.10268083067615,36.3058625432234,4.38667439747762,651.757087930259,"polk","GA",8,4636.26268508079,7.72,1,8.72
13233,"soybean",26,24.3642940903423,26.477629676313,37.9344055245577,35.5879647991292,91.6120025084892,0.2370677112918,0.292874652872934,5.10268083067615,36.3058625432234,4.38667439747762,651.757087930259,"polk","GA",8,4636.26268508079,7.72,1,8.72
13235,"corn",97.85,21.9423976976808,64.6901844813794,10.0910224008515,25.2187931177691,51.3273299220502,0.161368427213937,0.161540943179458,5.24904279132156,37.518133667986,4.93436816080488,549.464245233508,"pulaski","GA",8,5953.20890608071,8.01,0,8.01
13235,"soybean",19.7,21.9423976976808,64.6901844813794,10.0910224008515,25.2187931177691,51.3273299220502,0.161368427213937,0.161540943179458,5.24904279132156,37.518133667986,4.93436816080488,549.464245233508,"pulaski","GA",8,5953.20890608071,8.01,0,8.01
13237,"corn",54.6,24.9092851742157,29.3308307554808,29.2751063286577,41.3940629158615,61.691052240507,0.221055904559844,0.221140390978519,5.35150325997237,33.3673160434121,4.85697604191073,537.899105581747,"putnam","GA",8,5309.65704610969,0,9.87,9.87
13237,"soybean",19,24.9092851742157,29.3308307554808,29.2751063286577,41.3940629158615,61.691052240507,0.221055904559844,0.221140390978519,5.35150325997237,33.3673160434121,4.85697604191073,537.899105581747,"putnam","GA",8,5309.65704610969,0,9.87,9.87
13239,"corn",65.9,25.2972680773032,58.838231234253,11.8919995751846,29.2697691905623,70.4288676672011,0.158533517123337,0.158694884376897,5.1085487096594,38.303445376107,4.79355197102435,644.810782794282,"quitman","GA",8,5874.53546432675,5,1,6
13239,"soybean",21.7,25.2972680773032,58.838231234253,11.8919995751846,29.2697691905623,70.4288676672011,0.158533517123337,0.158694884376897,5.1085487096594,38.303445376107,4.79355197102435,644.810782794282,"quitman","GA",8,5874.53546432675,5,1,6
13241,"corn",72.5,26.5182949663544,39.3659886158785,33.5426112151605,27.091400168961,231.410390358489,0.259198578873454,0.264706713875106,5.36681905165106,32.9450315577644,4.77878325234283,809.545490107163,"rabun","GA",8,3490.8027199313,4.25,1,5.25
13241,"soybean",NA,26.5182949663544,39.3659886158785,33.5426112151605,27.091400168961,231.410390358489,0.259198578873454,0.264706713875106,5.36681905165106,32.9450315577644,4.77878325234283,809.545490107163,"rabun","GA",8,3490.8027199313,4.25,1,5.25
13243,"corn",126.4,26.0896797943741,57.2408980557639,11.3103038371511,31.448798107085,69.7468784938524,0.141100025180621,0.141592295284156,5.154696485282,38.7712863142049,4.93503074224164,606.378553399203,"randolph","GA",8,5919.55152864169,11.95,1.26,13.21
13243,"soybean",26.3,26.0896797943741,57.2408980557639,11.3103038371511,31.448798107085,69.7468784938524,0.141100025180621,0.141592295284156,5.154696485282,38.7712863142049,4.93503074224164,606.378553399203,"randolph","GA",8,5919.55152864169,11.95,1.26,13.21
13245,"corn",58,19.7301202095014,68.793887534579,12.3227771247345,18.8833353406866,94.0584840065345,0.164591120161518,0.164598936705009,5.16437387508997,36.0502013783544,4.92909678537205,551.583848038638,"richmond","GA",8,5508.09370000071,5,0,5
13245,"soybean",19.7,19.7301202095014,68.793887534579,12.3227771247345,18.8833353406866,94.0584840065345,0.164591120161518,0.164598936705009,5.16437387508997,36.0502013783544,4.92909678537205,551.583848038638,"richmond","GA",8,5508.09370000071,5,0,5
13247,"corn",28.85,19.1720307673534,54.553587953229,16.3435313357348,29.1028807110362,54.1884647127837,0.195468066001932,0.195604565194643,5.11506293218477,30.906140882072,4.73432794538307,578.140507467967,"rockdale","GA",8,4949.05594252395,5.93,0,5.93
13247,"soybean",17,19.1720307673534,54.553587953229,16.3435313357348,29.1028807110362,54.1884647127837,0.195468066001932,0.195604565194643,5.11506293218477,30.906140882072,4.73432794538307,578.140507467967,"rockdale","GA",8,4949.05594252395,5.93,0,5.93
13249,"corn",66.9,20.8610021971417,68.7249636619531,10.1716132533408,21.1034230847061,70.4475887914455,0.142569124258092,0.142593588761867,5.11506671754143,36.0773686014152,4.90095764591579,602.32510419932,"schley","GA",8,5665.98310136998,5.24,0,5.24
13249,"soybean",19.65,20.8610021971417,68.7249636619531,10.1716132533408,21.1034230847061,70.4475887914455,0.142569124258092,0.142593588761867,5.11506671754143,36.0773686014152,4.90095764591579,602.32510419932,"schley","GA",8,5665.98310136998,5.24,0,5.24
13251,"corn",101.9,24.1533458568906,66.8466501919996,13.3985824167161,19.7547673912843,99.6879678696787,0.230683066174651,0.230683066174651,5.10955099866406,40.6085707274028,4.91161707123364,585.402134733955,"screven","GA",8,5920.02549974774,11.16,0.77,11.93
13251,"soybean",26.5,24.1533458568906,66.8466501919996,13.3985824167161,19.7547673912843,99.6879678696787,0.230683066174651,0.230683066174651,5.10955099866406,40.6085707274028,4.91161707123364,585.402134733955,"screven","GA",8,5920.02549974774,11.16,0.77,11.93
13253,"corn",148,23.12388236634,60.4056556589259,14.6127736109907,24.9815707300834,84.1198990350132,0.187161131986534,0.187161131986534,5.06158756373255,42.0779885267625,4.98746036156864,716.721423615702,"seminole","GA",8,6723.28833066734,15.56,1,16.56
13253,"soybean",28.9,23.12388236634,60.4056556589259,14.6127736109907,24.9815707300834,84.1198990350132,0.187161131986534,0.187161131986534,5.06158756373255,42.0779885267625,4.98746036156864,716.721423615702,"seminole","GA",8,6723.28833066734,15.56,1,16.56
13255,"corn",60,23.6094614278449,37.6510728772219,28.5339077856184,33.8150193371597,50.7809307788831,0.218067953103091,0.246345080722559,5.09617334578423,34.5316402203936,4.61091469889144,581.367380451142,"spalding","GA",8,4987.79418869265,0,0,0
13255,"soybean",20,23.6094614278449,37.6510728772219,28.5339077856184,33.8150193371597,50.7809307788831,0.218067953103091,0.246345080722559,5.09617334578423,34.5316402203936,4.61091469889144,581.367380451142,"spalding","GA",8,4987.79418869265,0,0,0
13257,"corn",55.9,23.5287831927344,38.3211388628012,27.3411728242615,34.3376883129373,53.4665316795578,0.226074810657994,0.227185671047782,5.35472420668592,28.4386152532119,4.61458103491227,642.799764339493,"stephens","GA",8,4727.208316422,1.19,0,1.19
13257,"soybean",24.25,23.5287831927344,38.3211388628012,27.3411728242615,34.3376883129373,53.4665316795578,0.226074810657994,0.227185671047782,5.35472420668592,28.4386152532119,4.61458103491227,642.799764339493,"stephens","GA",8,4727.208316422,1.19,0,1.19
13259,"corn",86.5,25.6707387866272,62.4565623351702,12.0484702429313,25.4949674218985,75.2049537991571,0.162236668576881,0.162240764528655,5.12845619105205,39.4688664452392,4.83773574818282,621.774263913696,"stewart","GA",8,5740.19972942498,1.2,0,1.2
13259,"soybean",24.4,25.6707387866272,62.4565623351702,12.0484702429313,25.4949674218985,75.2049537991571,0.162236668576881,0.162240764528655,5.12845619105205,39.4688664452392,4.83773574818282,621.774263913696,"stewart","GA",8,5740.19972942498,1.2,0,1.2
13261,"corn",110,25.0025320413978,56.2660474539704,13.3688893738059,30.3650631722238,75.0629576450984,0.171856277861123,0.172300702897996,5.12758007407282,39.5340482010664,4.97112359788144,598.527921817236,"sumter","GA",8,5895.59288640226,13.43,4,17.43
13261,"soybean",22.65,25.0025320413978,56.2660474539704,13.3688893738059,30.3650631722238,75.0629576450984,0.171856277861123,0.172300702897996,5.12758007407282,39.5340482010664,4.97112359788144,598.527921817236,"sumter","GA",8,5895.59288640226,13.43,4,17.43
13263,"corn",42.55,23.5771540979057,47.858114649598,25.3174012923652,26.8244840580368,70.768328440339,0.223986190725919,0.224055314851705,5.2756253972446,34.1498600282709,4.94352884914122,592.886711598302,"talbot","GA",8,5395.25517744942,5,0,5
13263,"soybean",20.85,23.5771540979057,47.858114649598,25.3174012923652,26.8244840580368,70.768328440339,0.223986190725919,0.224055314851705,5.2756253972446,34.1498600282709,4.94352884914122,592.886711598302,"talbot","GA",8,5395.25517744942,5,0,5
13265,"corn",48.8,21.4748218586093,44.280241993966,24.1199770395738,31.5997809664603,54.8083469821753,0.23508526506268,0.243321845619409,5.16741501390737,32.9357203569911,4.27657650897437,539.817202612954,"taliaferro","GA",8,5072.69022926335,0,0,0
13265,"soybean",18.2,21.4748218586093,44.280241993966,24.1199770395738,31.5997809664603,54.8083469821753,0.23508526506268,0.243321845619409,5.16741501390737,32.9357203569911,4.27657650897437,539.817202612954,"taliaferro","GA",8,5072.69022926335,0,0,0
13267,"corn",89.6,20.9143736288594,69.8050540276049,10.150373462002,20.0445725103931,99.6145496068068,0.149484715710453,0.149598022379127,5.23837271281038,40.8164136919403,4.95521746796981,619.516350811668,"tattnall","GA",8,6267.01623023669,9.84,0.8,10.64
13267,"soybean",28.4,20.9143736288594,69.8050540276049,10.150373462002,20.0445725103931,99.6145496068068,0.149484715710453,0.149598022379127,5.23837271281038,40.8164136919403,4.95521746796981,619.516350811668,"tattnall","GA",8,6267.01623023669,9.84,0.8,10.64
13269,"corn",70,18.4074228204758,70.2580545215898,12.9912579271229,16.7506875512873,58.6942709976146,0.172910125889514,0.172910125889514,5.19737667776432,34.7470165792307,4.66576079221588,572.654245078096,"taylor","GA",8,5477.71418194441,5.14,0,5.14
13269,"soybean",20.55,18.4074228204758,70.2580545215898,12.9912579271229,16.7506875512873,58.6942709976146,0.172910125889514,0.172910125889514,5.19737667776432,34.7470165792307,4.66576079221588,572.654245078096,"taylor","GA",8,5477.71418194441,5.14,0,5.14
13271,"corn",92.45,19.655838928663,64.3477728755425,12.7592400631626,22.8929870612948,89.0113645748884,0.174519057678888,0.176558426180576,5.13096628669801,38.1997510779328,4.72949580594228,581.806022695428,"telfair","GA",8,6063.72290775223,18.9,0,18.9
13271,"soybean",21.55,19.655838928663,64.3477728755425,12.7592400631626,22.8929870612948,89.0113645748884,0.174519057678888,0.176558426180576,5.13096628669801,38.1997510779328,4.72949580594228,581.806022695428,"telfair","GA",8,6063.72290775223,18.9,0,18.9
13273,"corn",120,25.6765991092743,52.6023868796903,16.4409272250265,30.9566858952832,70.1567991345301,0.178439244158325,0.178798850919866,5.199011680711,39.829616855345,4.99250676162837,662.701713807301,"terrell","GA",8,6019.31652122777,19.17,1,20.17
13273,"soybean",25.5,25.6765991092743,52.6023868796903,16.4409272250265,30.9566858952832,70.1567991345301,0.178439244158325,0.178798850919866,5.199011680711,39.829616855345,4.99250676162837,662.701713807301,"terrell","GA",8,6019.31652122777,19.17,1,20.17
13275,"corn",80,22.9574377784602,64.9852087769435,10.7092019378347,24.3055892852218,70.1244182439027,0.163377704539518,0.163621362446439,5.26899069957564,39.6974470737601,4.99889267490977,690.965987085676,"thomas","GA",8,6511.84429317016,7.59,1,8.59
13275,"soybean",30.1,22.9574377784602,64.9852087769435,10.7092019378347,24.3055892852218,70.1244182439027,0.163377704539518,0.163621362446439,5.26899069957564,39.6974470737601,4.99889267490977,690.965987085676,"thomas","GA",8,6511.84429317016,7.59,1,8.59
13277,"corn",98,22.7979422174325,66.0385776495692,10.5688572701081,23.3925650803227,74.0910612956548,0.161449601273429,0.161610193985065,5.28456286632104,38.9323053360976,4.92822276386321,624.783450598393,"tift","GA",8,6256.58925738302,4.25,1,5.25
13277,"soybean",25.65,22.7979422174325,66.0385776495692,10.5688572701081,23.3925650803227,74.0910612956548,0.161449601273429,0.161610193985065,5.28456286632104,38.9323053360976,4.92822276386321,624.783450598393,"tift","GA",8,6256.58925738302,4.25,1,5.25
13279,"corn",85.8,21.4828111309415,67.661137738283,10.9357181636309,21.4031440980861,85.4559935823988,0.163605796469214,0.162769265409205,5.24280229364191,37.8675350177667,4.78282766586767,617.456903398927,"toombs","GA",8,6190.54632121346,13.01,0,13.01
13279,"soybean",28.6,21.4828111309415,67.661137738283,10.9357181636309,21.4031440980861,85.4559935823988,0.163605796469214,0.162769265409205,5.24280229364191,37.8675350177667,4.78282766586767,617.456903398927,"toombs","GA",8,6190.54632121346,13.01,0,13.01
13281,"corn",74.4,27.4629768445254,38.7562712235739,30.9216341180814,30.3220946583447,163.038281633199,0.249852491446996,0.256269117985066,5.26940947522489,31.2554842834053,4.9315757485131,699.707740439412,"towns","GA",8,3270.75773062614,5,0,5
13281,"soybean",29.25,27.4629768445254,38.7562712235739,30.9216341180814,30.3220946583447,163.038281633199,0.249852491446996,0.256269117985066,5.26940947522489,31.2554842834053,4.9315757485131,699.707740439412,"towns","GA",8,3270.75773062614,5,0,5
13283,"corn",60,21.6977927016215,66.4302885984242,12.3186833411163,21.2510280604595,94.8226058171292,0.176100937802856,0.176101128204251,5.20235403057792,37.2071891978217,4.997608739651,594.743579341386,"treutlen","GA",8,5975.17973066848,16.51,0,16.51
13283,"soybean",18.8,21.6977927016215,66.4302885984242,12.3186833411163,21.2510280604595,94.8226058171292,0.176100937802856,0.176101128204251,5.20235403057792,37.2071891978217,4.997608739651,594.743579341386,"treutlen","GA",8,5975.17973066848,16.51,0,16.51
13285,"corn",38.8,22.9072123631591,37.0800652121983,26.3259365726395,36.5939982151623,48.0494916888921,0.219258338865726,0.221997633647542,5.21740938213321,31.5350198203024,4.93272955174658,621.211853916536,"troup","GA",8,5029.58529012777,5,4,9
13285,"soybean",19.95,22.9072123631591,37.0800652121983,26.3259365726395,36.5939982151623,48.0494916888921,0.219258338865726,0.221997633647542,5.21740938213321,31.5350198203024,4.93272955174658,621.211853916536,"troup","GA",8,5029.58529012777,5,4,9
13287,"corn",103.95,22.7407588089356,65.4954339104226,10.7685850840753,23.7359810055021,69.3488674307393,0.164131084047414,0.16413365219683,5.29241573259175,37.231947405749,4.82769740392272,601.327964383635,"turner","GA",8,6120.88867647255,4.42,0,4.42
13287,"soybean",22.65,22.7407588089356,65.4954339104226,10.7685850840753,23.7359810055021,69.3488674307393,0.164131084047414,0.16413365219683,5.29241573259175,37.231947405749,4.82769740392272,601.327964383635,"turner","GA",8,6120.88867647255,4.42,0,4.42
13289,"corn",79.3,21.2172661704826,60.7407829354409,14.4468053491466,24.8124117154125,89.8217632947392,0.189659901102421,0.189659901102421,5.15291517911987,36.0469229392778,4.95761722218016,558.019403370581,"twiggs","GA",8,5714.06172259698,4.99,0,4.99
13289,"soybean",19.8,21.2172661704826,60.7407829354409,14.4468053491466,24.8124117154125,89.8217632947392,0.189659901102421,0.189659901102421,5.15291517911987,36.0469229392778,4.95761722218016,558.019403370581,"twiggs","GA",8,5714.06172259698,4.99,0,4.99
13291,"corn",85.5,22.0529102364004,50.9855506432964,24.7639917450234,24.2504576116802,117.851967572641,0.234965647373117,0.240292969781837,5.37068829104007,28.8680082184879,4.8316519083852,693.455913290499,"union","GA",8,3369.01493709153,8,1.69,9.69
13291,"soybean",22.4,22.0529102364004,50.9855506432964,24.7639917450234,24.2504576116802,117.851967572641,0.234965647373117,0.240292969781837,5.37068829104007,28.8680082184879,4.8316519083852,693.455913290499,"union","GA",8,3369.01493709153,8,1.69,9.69
13293,"corn",56.3,25.7782077712913,31.1292813777463,28.00401626655,40.8667023557037,48.6773367606336,0.215380804113442,0.216470147129529,5.36912594617276,33.1511996311935,4.38578439790691,590.863582091376,"upson","GA",8,5353.26588510538,2.04,9,11.04
13293,"soybean",20,25.7782077712913,31.1292813777463,28.00401626655,40.8667023557037,48.6773367606336,0.215380804113442,0.216470147129529,5.36912594617276,33.1511996311935,4.38578439790691,590.863582091376,"upson","GA",8,5353.26588510538,2.04,9,11.04
13295,"corn",87.85,24.7745318299212,25.2114261439868,39.4847361326094,35.3038377234038,75.4610584179687,0.252210011318163,0.317923953440714,5.37404372487616,46.4772504354877,4.13985650065978,663.055293015502,"walker","GA",8,4406.71080647421,19.13,0.48,19.61
13295,"soybean",29.8,24.7745318299212,25.2114261439868,39.4847361326094,35.3038377234038,75.4610584179687,0.252210011318163,0.317923953440714,5.37404372487616,46.4772504354877,4.13985650065978,663.055293015502,"walker","GA",8,4406.71080647421,19.13,0.48,19.61
13297,"corn",40.9,20.5511832665718,48.843211557102,20.8866513703941,30.2701370725039,60.0090089082731,0.20060962250222,0.204156031774083,5.28230688148681,33.9610298175412,4.28502051065082,591.321669704679,"walton","GA",8,4944.59585753494,5,1,6
13297,"soybean",19.55,20.5511832665718,48.843211557102,20.8866513703941,30.2701370725039,60.0090089082731,0.20060962250222,0.204156031774083,5.28230688148681,33.9610298175412,4.28502051065082,591.321669704679,"walton","GA",8,4944.59585753494,5,1,6
13299,"corn",78.1,24.0914299217073,76.7641088498761,7.08747360641938,16.1484175437045,98.9069405260802,0.147491174412648,0.147491174412648,4.86761221214468,111.372601064084,4.95704343262307,687.363092152598,"ware","GA",8,6466.84774424299,17.38,9,26.38
13299,"soybean",29.5,24.0914299217073,76.7641088498761,7.08747360641938,16.1484175437045,98.9069405260802,0.147491174412648,0.147491174412648,4.86761221214468,111.372601064084,4.95704343262307,687.363092152598,"ware","GA",8,6466.84774424299,17.38,9,26.38
13301,"corn",35.8,21.5695372641259,55.251461417399,18.0508416405668,26.6976969420341,73.5826969677851,0.194778878947634,0.197619978102449,5.07174395563422,35.296168233079,4.98567527300297,552.330503727167,"warren","GA",8,5171.5635242687,2.73,4,6.73
13301,"soybean",17.85,21.5695372641259,55.251461417399,18.0508416405668,26.6976969420341,73.5826969677851,0.194778878947634,0.197619978102449,5.07174395563422,35.296168233079,4.98567527300297,552.330503727167,"warren","GA",8,5171.5635242687,2.73,4,6.73
13303,"corn",88,22.2239478290562,62.0645562429676,10.4816767537693,27.4537670032631,61.2457044432329,0.155460067045152,0.15548803700119,5.20262569757412,36.8367110960475,4.87957000022104,538.539912499422,"washington","GA",8,5491.19378946483,17.52,0.9,18.42
13303,"soybean",21.9,22.2239478290562,62.0645562429676,10.4816767537693,27.4537670032631,61.2457044432329,0.155460067045152,0.15548803700119,5.20262569757412,36.8367110960475,4.87957000022104,538.539912499422,"washington","GA",8,5491.19378946483,17.52,0.9,18.42
13305,"corn",80.95,20.5069868121413,67.2463066156291,12.8718277718347,19.8818656125363,116.84994001884,0.178874503478318,0.183542244999799,5.10483497441292,43.2905081822358,4.99677296639004,690.356840086132,"wayne","GA",8,6402.22389083734,8.13,0,8.13
13305,"soybean",28,20.5069868121413,67.2463066156291,12.8718277718347,19.8818656125363,116.84994001884,0.178874503478318,0.183542244999799,5.10483497441292,43.2905081822358,4.99677296639004,690.356840086132,"wayne","GA",8,6402.22389083734,8.13,0,8.13
13307,"corn",82.2,24.7559921367972,64.9284050024087,11.3356492194619,23.7359457781294,74.5023124812615,0.17124281517261,0.171227365809474,5.18910253030502,38.4903102977148,4.90337649252737,612.216447088426,"webster","GA",8,5779.11461696064,2.34,1,3.34
13307,"soybean",20,24.7559921367972,64.9284050024087,11.3356492194619,23.7359457781294,74.5023124812615,0.17124281517261,0.171227365809474,5.18910253030502,38.4903102977148,4.90337649252737,612.216447088426,"webster","GA",8,5779.11461696064,2.34,1,3.34
13309,"corn",96.4,22.0049325655382,67.6981764541938,10.9083407817887,21.3934827640175,82.3678317460831,0.16364532402995,0.162981826826655,5.26636387800625,38.3464973812791,4.82321750023552,593.4814514141,"wheeler","GA",8,6029.1042652342,20.01,0,20.01
13309,"soybean",25.65,22.0049325655382,67.6981764541938,10.9083407817887,21.3934827640175,82.3678317460831,0.16364532402995,0.162981826826655,5.26636387800625,38.3464973812791,4.82321750023552,593.4814514141,"wheeler","GA",8,6029.1042652342,20.01,0,20.01
13311,"corn",91.65,22.1612503494353,47.0717964583472,25.9845110875711,26.9436924540818,98.780219853574,0.250229419323312,0.253591532000713,5.22442259252255,28.601728173125,4.62070965922284,729.721312954757,"white","GA",8,3731.75329066897,13.76,16.43,30.19
13311,"soybean",27.1,22.1612503494353,47.0717964583472,25.9845110875711,26.9436924540818,98.780219853574,0.250229419323312,0.253591532000713,5.22442259252255,28.601728173125,4.62070965922284,729.721312954757,"white","GA",8,3731.75329066897,13.76,16.43,30.19
13313,"corn",78.3,18.8833298427348,21.500609801016,46.1219424840492,32.3774477149348,75.3362232843901,0.288921794796131,0.363256301667615,5.17365693709478,32.7114089545246,4.046318846444,646.849039598733,"whitfield","GA",8,4657.33140199871,9.42,0,9.42
13313,"soybean",23.9,18.8833298427348,21.500609801016,46.1219424840492,32.3774477149348,75.3362232843901,0.288921794796131,0.363256301667615,5.17365693709478,32.7114089545246,4.046318846444,646.849039598733,"whitfield","GA",8,4657.33140199871,9.42,0,9.42
13315,"corn",111,21.533042358824,66.263869440324,10.5823352084323,23.1537953512436,59.9190562070761,0.166728913516285,0.167009426868022,5.27625755012521,37.8257710656893,4.84143873675253,566.889503066433,"wilcox","GA",8,6018.63688192966,2.89,1,3.89
13315,"soybean",22.95,21.533042358824,66.263869440324,10.5823352084323,23.1537953512436,59.9190562070761,0.166728913516285,0.167009426868022,5.27625755012521,37.8257710656893,4.84143873675253,566.889503066433,"wilcox","GA",8,6018.63688192966,2.89,1,3.89
13317,"corn",60,23.4971096283928,37.715141411278,26.2274066183521,36.0574519703699,48.0362955274383,0.226390431787162,0.228372803703183,5.20258242626141,36.6712854650333,4.93964930219777,529.422034993108,"wilkes","GA",8,4997.56527576432,5,2.26,7.26
13317,"soybean",20.25,23.4971096283928,37.715141411278,26.2274066183521,36.0574519703699,48.0362955274383,0.226390431787162,0.228372803703183,5.20258242626141,36.6712854650333,4.93964930219777,529.422034993108,"wilkes","GA",8,4997.56527576432,5,2.26,7.26
13319,"corn",57.3,20.7076241179275,67.6354857756969,11.1747314198623,21.1897828044407,70.415704605,0.160586042488649,0.160586318351493,5.12629122150031,35.0818819171069,4.85295980634034,549.969990950166,"wilkinson","GA",8,5638.20851465253,3.45,0,3.45
13319,"soybean",18,20.7076241179275,67.6354857756969,11.1747314198623,21.1897828044407,70.415704605,0.160586042488649,0.160586318351493,5.12629122150031,35.0818819171069,4.85295980634034,549.969990950166,"wilkinson","GA",8,5638.20851465253,3.45,0,3.45
13321,"corn",101,24.0230602445453,64.4061233942484,10.8019196682601,24.7919569374914,71.992920546684,0.161352652796604,0.161356238075315,5.25315705850107,38.3925585095419,4.9480797255155,649.28355174087,"worth","GA",8,6247.70892614746,6.03,1,7.03
13321,"soybean",23.7,24.0230602445453,64.4061233942484,10.8019196682601,24.7919569374914,71.992920546684,0.161352652796604,0.161356238075315,5.25315705850107,38.3925585095419,4.9480797255155,649.28355174087,"worth","GA",8,6247.70892614746,6.03,1,7.03
16001,"corn",142,15.5482527771047,44.4934951737879,40.4799950895422,15.0265097366698,77.6149881381831,0.410670397648999,0.419854538423127,7.64818973497046,NA,2.85395704670055,121.622965223736,"ada","ID",NA,2677.46675762587,11.2,16.15,27.35
16001,"soybean",NA,15.5482527771047,44.4934951737879,40.4799950895422,15.0265097366698,77.6149881381831,0.410670397648999,0.419854538423127,7.64818973497046,NA,2.85395704670055,121.622965223736,"ada","ID",NA,2677.46675762587,11.2,16.15,27.35
16003,"corn",NA,21.9532343440759,41.6183248409155,36.8857342387579,21.4959409203266,289.824015638044,0.243357669136341,0.2898855015374,6.63383271688755,185.047610889385,4.05656830357985,255.301520212855,"adams","ID",NA,1527.82739482815,5,1,6
16003,"soybean",NA,21.9532343440759,41.6183248409155,36.8857342387579,21.4959409203266,289.824015638044,0.243357669136341,0.2898855015374,6.63383271688755,185.047610889385,4.05656830357985,255.301520212855,"adams","ID",NA,1527.82739482815,5,1,6
16005,"corn",NA,25.7414385438952,26.3230762408706,58.2137492544997,15.4631745046298,279.535096365112,0.413271795628397,0.440024261113068,7.81692137455814,152.675427777829,4.62258438863549,216.089763803779,"bannock","ID",NA,1841.48486953267,0,0,0
16005,"soybean",NA,25.7414385438952,26.3230762408706,58.2137492544997,15.4631745046298,279.535096365112,0.413271795628397,0.440024261113068,7.81692137455814,152.675427777829,4.62258438863549,216.089763803779,"bannock","ID",NA,1841.48486953267,0,0,0
16007,"corn",NA,26.8420290999076,22.5781518911876,55.6539955672063,21.7678525416061,301.302584472155,0.374485406459191,0.409251754596073,8.06664423378431,196.81201894732,4.44171757642539,213.260328078745,"bear lake","ID",NA,1216.45660479196,0,0,0
16007,"soybean",NA,26.8420290999076,22.5781518911876,55.6539955672063,21.7678525416061,301.302584472155,0.374485406459191,0.409251754596073,8.06664423378431,196.81201894732,4.44171757642539,213.260328078745,"bear lake","ID",NA,1216.45660479196,0,0,0
16009,"corn",NA,27.1113550579478,8.19336971861637,67.0074576601817,24.7991726212019,249.073473974061,0.440059902404819,0.447114052129775,6.52637658238614,84.1189535632037,4.45912594301086,260.38975389127,"benewah","ID",NA,1529.60681746024,0,0,0
16009,"soybean",NA,27.1113550579478,8.19336971861637,67.0074576601817,24.7991726212019,249.073473974061,0.440059902404819,0.447114052129775,6.52637658238614,84.1189535632037,4.45912594301086,260.38975389127,"benewah","ID",NA,1529.60681746024,0,0,0
16011,"corn",95,20.3477709117718,39.239151862492,49.0707662952576,11.6900818422503,100.870205757332,0.416187341608631,0.429037008216237,8.07369900133199,175.148386093255,3.96678011708913,141.892757697301,"bingham","ID",NA,1798.97660051162,0.76,1.39,2.15
16011,"soybean",NA,20.3477709117718,39.239151862492,49.0707662952576,11.6900818422503,100.870205757332,0.416187341608631,0.429037008216237,8.07369900133199,175.148386093255,3.96678011708913,141.892757697301,"bingham","ID",NA,1798.97660051162,0.76,1.39,2.15
16013,"corn",NA,18.3781278382417,49.9052637487632,33.2383245799719,16.8564116712649,182.090390870273,0.276170402688264,0.309633388320035,7.23629939750099,157.14164823351,3.48659074766292,130.52956234382,"blaine","ID",NA,1445.72166324441,0,0,0
16013,"soybean",NA,18.3781278382417,49.9052637487632,33.2383245799719,16.8564116712649,182.090390870273,0.276170402688264,0.309633388320035,7.23629939750099,157.14164823351,3.48659074766292,130.52956234382,"blaine","ID",NA,1445.72166324441,0,0,0
16015,"corn",NA,18.8500946702782,56.6384520844487,24.301134001951,19.0604139136003,215.291316791154,0.191712103808052,0.242971687844436,6.30285408629254,NA,4.30182267280311,232.132928874129,"boise","ID",NA,1538.05365015821,0,0,0
